index,attr_1,attr_2,utility
56,3,1,3.3701532900786306
56,3,2,7.106384390998898
56,3,3,9.510345917731158
57,1,1,0.20095415731407124
57,1,2,0.5953039997286451
57,1,3,0.9237094082867195
57,2,1,0.7348393169969603
57,2,2,1.6291268557882599
57,2,3,2.214194366100969
57,3,1,1.1579640688008295
57,3,2,2.4417102355815383
57,3,3,3.2676967208047656
58,1,1,0.6930845510135162
58,1,2,2.0531847207501763
58,1,3,3.1858446178288298
58,2,1,2.5344376294336777
58,2,2,5.618807147260764
58,2,3,7.636686538847184
58,3,1,3.9937815541694683
58,3,2,8.42138159743679
58,3,3,11.270182935542207
59,1,1,0.266140506429383
59,1,2,0.7884111982794243
59,1,3,1.223346125309542
59,2,1,0.9732095647274206
59,2,2,2.1575898315930777
59,2,3,2.9324439852528266
59,3,1,1.533589291293065
59,3,2,3.233762403013374
59,3,3,4.327685835199779
60,1,1,0.32195033643726406
60,1,2,0.9537415177509537
60,1,3,1.4798825699504532
60,2,1,1.1772922167753266
60,2,2,2.610037763489882
60,2,3,3.547379315918166
60,3,1,1.8551839211269978
60,3,2,3.911884393609121
60,3,3,5.235204251056183
61,1,1,0.4263124375738711
61,1,2,1.262902458022565
61,1,3,1.9595952366448284
61,2,1,1.5589184351358365
61,2,2,3.4560969043436542
61,2,3,4.697283251520668
61,3,1,2.4565527351688816
61,3,2,5.1799448008082996
61,3,3,6.932226597936024
62,1,1,0.4626947127893194
62,1,2,1.3706808401395103
62,1,3,2.126830641776868
62,2,1,1.6919593566447713
62,2,2,3.7510464710526987
62,2,3,5.0981579081324115
62,3,1,2.6661993929131556
62,3,2,5.622010667843161
62,3,3,7.523835365855812
63,1,1,0.5439504667718792
63,1,2,1.611391836086632
63,1,3,2.5003322673929804
63,2,1,1.9890914167956675
63,2,2,4.409783432604689
63,2,3,5.99346674416848
63,3,1,3.134421821116365
63,3,2,6.609315478308104
63,3,3,8.845127566943992
64,1,1,1.1147551451121294
64,1,2,3.302336241624342
64,1,3,5.124103075244011
64,2,1,4.076381998769849
64,2,2,9.037272822835714
64,2,3,12.28282407729273
64,3,1,6.423586457747359
64,3,2,13.54492529225657
64,3,3,18.126928951711104
65,1,1,1.755576775616259
65,1,2,5.200697961782833
65,1,3,8.069715034916824
65,2,1,6.419707141033824
65,2,2,14.23238668351919
65,2,3,19.343656572140183
65,3,1,10.116211843319237
65,3,2,21.33128191855176
65,3,3,28.54726943437342
66,1,1,1.0148329320699547
66,1,2,3.006327968489804
66,1,3,4.664798876129421
66,2,1,3.710991345666924
66,2,2,8.22720766701819
66,2,3,11.181840628512736
66,3,1,5.847801741847889
66,3,2,12.330812115360615
66,3,3,16.50210320907589
67,1,1,0.5801797498038577
67,1,2,1.7187169961355986
67,1,3,2.666864425967923
67,2,1,2.121572883983729
67,2,2,4.703492698151779
67,2,3,6.392655670884292
67,3,1,3.3431868874885904
67,3,2,7.049522401067637
67,3,3,9.434248543305172
68,1,1,0.1765659620081214
68,1,2,0.5230567249976998
68,1,3,0.8116062014840283
68,2,1,0.6456577592678345
68,2,2,1.4314127877232945
68,2,3,1.9454753439739112
68,3,1,1.0174312515421666
68,3,2,2.145379436050826
68,3,3,2.871122562336146
69,1,1,0.4941552845473932
69,1,2,1.4638792315122275
69,1,3,2.2714428583710924
69,2,1,1.807002834082787
69,2,2,4.006095995952192
69,2,3,5.444803240939193
69,3,1,2.847485573635672
69,3,2,6.004274966853797
69,3,3,8.035412775064767
70,1,1,1.772325719664285
70,1,2,5.250314817270117
70,1,3,8.146703525241259
70,2,1,6.480953859037452
70,2,2,14.368169664669903
70,2,3,19.5282032271831
70,3,1,10.212724777697884
70,3,2,21.53479135903241
70,3,3,28.819622444006054
71,1,1,0.569464000818882
71,1,2,1.6869727997670994
71,1,3,2.6176082260138664
71,2,1,2.082388058098671
71,2,2,4.6166205742572455
71,2,3,6.2745852047231825
71,3,1,3.281439210999879
71,3,2,6.91931979999557
71,3,3,9.260000753226135
72,1,1,0.23322697918725938
72,1,2,0.6909085903498401
72,1,3,1.0720552280232785
72,2,1,0.8528529908608625
72,2,2,1.8907612580241375
72,2,3,2.5697893999380206
72,3,1,1.3439307023228948
72,3,2,2.8338438473072483
72,3,3,3.792482053020178
73,1,1,0.43845144195777797
73,1,2,1.298862887799438
73,1,3,2.0153935973581323
73,2,1,1.6033077516332894
73,2,2,3.55450729957348
73,2,3,4.83103572261244
73,3,1,2.5265016782286214
73,3,2,5.327440785216478
73,3,3,7.129617810684773
74,1,1,0.5389650675034559
74,1,2,1.5966231536945663
74,1,3,2.477416293571592
74,2,1,1.9708610530035926
74,2,2,4.369367011548408
74,2,3,5.938535594097001
74,3,1,3.105694307843585
74,3,2,6.548739969023441
74,3,3,8.764060456618582
75,1,1,0.2960898450914045
75,1,2,0.8771327322503006
75,1,3,1.3610117813170348
75,2,1,1.0827268390205538
75,2,2,2.400387853686948
75,2,3,3.2624379391985343
75,3,1,1.7061672489651063
75,3,2,3.597664338347137
75,3,3,4.814689224650467
76,1,1,0.926298048030589
76,1,2,2.7440533716932167
